name,salary,season,team,shoots,height_cm,weight_kg,age,games_played,mins_played,pts,ppm,ppg
Terry Davis,923500,2001,Denver Nuggets,Left,205.74,102.15,33,19,228,33,0.14474,1.73684
Terry Mills,510000,2000,Detroit Pistons,Right,208.28,104.42,32,82,1842,548,0.2975,6.68293
Terry Mills,1400000,2001,Indiana Pacers,Right,208.28,104.42,33,14,113,25,0.22124,1.78571
Terry Porter,2000000,2000,San Antonio Spurs,Right,190.5,88.53,36,68,1613,641,0.3974,9.42647
Terry Porter,2200000,2001,San Antonio Spurs,Right,190.5,88.53,37,80,1678,573,0.34148,7.1625
Terry Porter,2400000,2002,San Antonio Spurs,Right,190.5,88.53,38,72,1294,399,0.30835,5.54167
Terry Rozier,1824360,2016,Boston Celtics,Right,187.96,86.26,21,39,311,72,0.23151,1.84615
Thabo Sefolosha,1679280,2007,Chicago Bulls,Right,195.58,97.61,22,71,868,256,0.29493,3.60563
Thabo Sefolosha,1805160,2008,Chicago Bulls,Right,195.58,97.61,23,69,1436,464,0.32312,6.72464
Thabo Sefolosha,1931160,2009,TOT,Right,195.58,97.61,24,66,1453,389,0.26772,5.89394
Thabo Sefolosha,1931160,2009,Chicago Bulls,Right,195.58,97.61,24,43,735,194,0.26395,4.51163
Thabo Sefolosha,1931160,2009,Oklahoma City Thunder,Right,195.58,97.61,24,23,718,195,0.27159,8.47826
Thabo Sefolosha,2759628,2010,Oklahoma City Thunder,Right,195.58,97.61,25,82,2348,489,0.20826,5.96341
Thabo Sefolosha,3250000,2011,Oklahoma City Thunder,Right,195.58,97.61,26,79,2049,401,0.19571,5.07595
Thabo Sefolosha,3300000,2012,Oklahoma City Thunder,Right,195.58,97.61,27,42,914,203,0.2221,4.83333
Thabo Sefolosha,3600000,2013,Oklahoma City Thunder,Right,195.58,97.61,28,81,2229,613,0.27501,7.5679
Thabo Sefolosha,3900000,2014,Oklahoma City Thunder,Right,195.58,97.61,29,61,1584,383,0.24179,6.27869
Thabo Sefolosha,4150000,2015,Atlanta Hawks,Right,195.58,97.61,30,52,976,278,0.28484,5.34615
Thabo Sefolosha,4000000,2016,Atlanta Hawks,Right,195.58,97.61,31,75,1758,480,0.27304,6.4
Thaddeus Young,1830720,2008,Philadelphia 76ers,Left,203.2,99.88,19,74,1554,610,0.39254,8.24324
Thaddeus Young,1968120,2009,Philadelphia 76ers,Left,203.2,99.88,20,75,2580,1145,0.4438,15.26667
Thaddeus Young,2105400,2010,Philadelphia 76ers,Left,203.2,99.88,21,67,2145,926,0.4317,13.8209
Thaddeus Young,2901241,2011,Philadelphia 76ers,Left,203.2,99.88,22,82,2135,1045,0.48946,12.7439
Thaddeus Young,7478261,2012,Philadelphia 76ers,Left,203.2,99.88,23,63,1755,808,0.4604,12.8254
Thaddeus Young,8289130,2013,Philadelphia 76ers,Left,203.2,99.88,24,76,2629,1127,0.42868,14.82895
Thaddeus Young,8600000,2014,Philadelphia 76ers,Left,203.2,99.88,25,79,2718,1417,0.52134,17.93671
Thaddeus Young,9410870,2015,TOT,Left,203.2,99.88,26,76,2434,1071,0.44002,14.09211
Thaddeus Young,9410870,2015,Minnesota Timberwolves,Left,203.2,99.88,26,48,1605,685,0.42679,14.27083
Thaddeus Young,9410870,2015,Brooklyn Nets,Left,203.2,99.88,26,28,829,386,0.46562,13.78571
Thaddeus Young,11200000,2016,Brooklyn Nets,Left,203.2,99.88,27,73,2407,1102,0.45783,15.09589
Theo Ratliff,7031250,2000,Philadelphia 76ers,Right,208.28,102.15,26,57,1795,676,0.3766,11.85965
Theo Ratliff,7800000,2001,Philadelphia 76ers,Right,208.28,102.15,27,50,1800,621,0.345,12.42
Theo Ratliff,9667969,2002,Atlanta Hawks,Right,208.28,102.15,28,3,82,26,0.31707,8.66667
Theo Ratliff,9375000,2003,Atlanta Hawks,Right,208.28,102.15,29,81,2518,706,0.28038,8.71605
Theo Ratliff,10156250,2004,TOT,Right,208.28,102.15,30,85,2664,672,0.25225,7.90588
Theo Ratliff,10156250,2004,Atlanta Hawks,Right,208.28,102.15,30,53,1648,438,0.26578,8.26415
Theo Ratliff,10156250,2004,Portland Trail Blazers,Right,208.28,102.15,30,32,1016,234,0.23031,7.3125
Theo Ratliff,10937500,2005,Portland Trail Blazers,Right,208.28,102.15,31,63,1731,304,0.17562,4.8254
Theo Ratliff,11666666,2006,Portland Trail Blazers,Right,208.28,102.15,32,55,1301,270,0.20753,4.90909
Theo Ratliff,11666666,2007,Boston Celtics,Right,208.28,102.15,33,2,44,5,0.11364,2.5
Theo Ratliff,11666666,2008,TOT,Right,208.28,102.15,34,26,437,111,0.254,4.26923
Theo Ratliff,11666666,2008,Minnesota Timberwolves,Right,208.28,102.15,34,10,214,63,0.29439,6.3
Theo Ratliff,11666666,2008,Detroit Pistons,Right,208.28,102.15,34,16,223,48,0.21525,3
Theo Ratliff,1262275,2009,Philadelphia 76ers,Right,208.28,102.15,35,46,579,89,0.15371,1.93478
Theo Ratliff,1306455,2010,TOT,Right,208.28,102.15,36,49,807,178,0.22057,3.63265
Theo Ratliff,1306455,2010,San Antonio Spurs,Right,208.28,102.15,36,21,183,34,0.18579,1.61905
Theo Ratliff,1306455,2010,Charlotte Hornets,Right,208.28,102.15,36,28,624,144,0.23077,5.14286
Theo Ratliff,1352181,2011,Los Angeles Lakers,Right,208.28,102.15,37,10,71,2,0.02817,0.2
Theron Smith,366931,2004,Memphis Grizzlies,Right,203.2,102.15,23,20,178,44,0.24719,2.2
Theron Smith,620046,2005,Charlotte Hornets,Right,203.2,102.15,24,33,510,105,0.20588,3.18182
Thomas Gardner,101451,2008,Chicago Bulls,Right,195.58,102.15,22,4,45,21,0.46667,5.25
Thomas Gardner,711517,2009,Atlanta Hawks,Right,195.58,102.15,23,16,98,24,0.2449,1.5
Thomas Hamilton,510000,2000,Houston Rockets,Right,218.44,149.82,24,22,273,82,0.30037,3.72727
Thomas Robinson,3374640,2013,TOT,Right,205.74,108.96,21,70,1056,333,0.31534,4.75714
Thomas Robinson,3374640,2013,Sacramento Kings,Right,205.74,108.96,21,51,809,247,0.30532,4.84314
Thomas Robinson,3374640,2013,Houston Rockets,Right,205.74,108.96,21,19,247,86,0.34818,4.52632
Thomas Robinson,3526440,2014,Portland Trail Blazers,Right,205.74,108.96,22,70,873,339,0.38832,4.84286
Thomas Robinson,3678360,2015,TOT,Right,205.74,108.96,23,54,798,308,0.38596,5.7037
Thomas Robinson,3678360,2015,Portland Trail Blazers,Right,205.74,108.96,23,32,391,115,0.29412,3.59375
Thomas Robinson,3678360,2015,Philadelphia 76ers,Right,205.74,108.96,23,22,407,193,0.4742,8.77273
Thomas Robinson,981300,2016,Brooklyn Nets,Right,205.74,108.96,24,71,917,307,0.33479,4.32394
Tiago Splitter,3400000,2011,San Antonio Spurs,Right,210.82,105.328,26,60,738,278,0.37669,4.63333
Tiago Splitter,3672000,2012,San Antonio Spurs,Right,210.82,105.328,27,59,1121,549,0.48974,9.30508
Tiago Splitter,3944000,2013,San Antonio Spurs,Right,210.82,105.328,28,81,1997,838,0.41963,10.34568
Tiago Splitter,10000000,2014,San Antonio Spurs,Right,210.82,105.328,29,59,1271,483,0.38002,8.18644
Tiago Splitter,9250000,2015,San Antonio Spurs,Right,210.82,105.328,30,52,1030,428,0.41553,8.23077
Tiago Splitter,8500000,2016,Atlanta Hawks,Right,210.82,105.328,31,36,579,201,0.34715,5.58333
Tierre Brown,332817,2002,Houston Rockets,Right,187.96,85.806,22,40,403,123,0.30521,3.075
Tierre Brown,720046,2005,Los Angeles Lakers,Right,187.96,85.806,25,76,1066,333,0.31238,4.38158
Tim Duncan,3858240,2000,San Antonio Spurs,Right,210.82,112.592,23,74,2875,1716,0.59687,23.18919
Tim Duncan,9660000,2001,San Antonio Spurs,Right,210.82,112.592,24,82,3174,1820,0.57341,22.19512
Tim Duncan,10865250,2002,San Antonio Spurs,Right,210.82,112.592,25,82,3329,2089,0.62752,25.47561
Tim Duncan,12072500,2003,San Antonio Spurs,Right,210.82,112.592,26,81,3181,1884,0.59227,23.25926
Tim Duncan,12676125,2004,San Antonio Spurs,Right,210.82,112.592,27,69,2527,1538,0.60863,22.28986
Tim Duncan,14260641,2005,San Antonio Spurs,Right,210.82,112.592,28,66,2203,1342,0.60917,20.33333
Tim Duncan,15845156,2006,San Antonio Spurs,Right,210.82,112.592,29,80,2784,1485,0.53341,18.5625
Tim Duncan,17429672,2007,San Antonio Spurs,Right,210.82,112.592,30,80,2726,1599,0.58657,19.9875
Tim Duncan,19014188,2008,San Antonio Spurs,Right,210.82,112.592,31,78,2651,1508,0.56884,19.33333
Tim Duncan,20598704,2009,San Antonio Spurs,Right,210.82,112.592,32,75,2524,1450,0.57448,19.33333
Tim Duncan,22183220,2010,San Antonio Spurs,Right,210.82,112.592,33,78,2438,1395,0.57219,17.88462
Tim Duncan,18700000,2011,San Antonio Spurs,Right,210.82,112.592,34,76,2156,1022,0.47403,13.44737
Tim Duncan,21164619,2012,San Antonio Spurs,Right,210.82,112.592,35,58,1634,895,0.54774,15.43103
Tim Duncan,9638554,2013,San Antonio Spurs,Right,210.82,112.592,36,69,2078,1227,0.59047,17.78261
Tim Duncan,10361446,2014,San Antonio Spurs,Right,210.82,112.592,37,74,2158,1119,0.51854,15.12162
Tim Duncan,10000000,2015,San Antonio Spurs,Right,210.82,112.592,38,77,2227,1070,0.48047,13.8961
Tim Duncan,5000000,2016,San Antonio Spurs,Right,210.82,112.592,39,61,1536,522,0.33984,8.55738
Tim Frazier,59686,2015,TOT,Right,185.42,77.18,24,11,239,57,0.23849,5.18182
Tim Frazier,59686,2015,Philadelphia 76ers,Right,185.42,77.18,24,6,171,34,0.19883,5.66667
Tim Frazier,59686,2015,Portland Trail Blazers,Right,185.42,77.18,24,5,68,23,0.33824,4.6
Tim Frazier,845059,2016,TOT,Right,185.42,77.18,25,51,741,261,0.35223,5.11765
Tim Frazier,845059,2016,Portland Trail Blazers,Right,185.42,77.18,25,35,272,51,0.1875,1.45714
Tim Frazier,845059,2016,New Orleans Pelicans,Right,185.42,77.18,25,16,469,210,0.44776,13.125
Tim Hardaway,4800000,2000,Miami Heat,Right,182.88,79.45,33,52,1672,696,0.41627,13.38462
Tim Hardaway,12000000,2001,Miami Heat,Right,182.88,79.45,34,77,2613,1150,0.44011,14.93506
Tim Hardaway,3360390,2002,TOT,Right,182.88,79.45,35,68,1601,652,0.40725,9.58824
Tim Hardaway,3360390,2002,Dallas Mavericks,Right,182.88,79.45,35,54,1276,518,0.40596,9.59259
Tim Hardaway,3360390,2002,Denver Nuggets,Right,182.88,79.45,35,14,325,134,0.41231,9.57143
Tim Hardaway,1000000,2003,Indiana Pacers,Right,182.88,79.45,36,10,127,49,0.38583,4.9
Tim James,728520,2000,Miami Heat,Right,200.66,96.248,23,4,23,11,0.47826,2.75
Tim James,783120,2001,Charlotte Hornets,Right,200.66,96.248,24,30,197,45,0.22843,1.5
Tim James,837720,2002,Philadelphia 76ers,Right,200.66,96.248,25,9,41,12,0.29268,1.33333
Tim Legler,1119000,2000,Golden State Warriors,Right,193.04,90.8,33,23,284,77,0.27113,3.34783
Tim Ohlbrecht,144867,2013,Houston Rockets,Right,210.82,115.77,24,3,12,3,0.25,1
Tim Thomas,2098560,2000,Milwaukee Bucks,Right,208.28,104.42,22,80,2093,945,0.45151,11.8125
Tim Thomas,8510000,2001,Milwaukee Bucks,Right,208.28,104.42,23,76,2086,954,0.45733,12.55263
Tim Thomas,9675000,2002,Milwaukee Bucks,Right,208.28,104.42,24,74,1987,869,0.43734,11.74324
Tim Thomas,10750000,2003,Milwaukee Bucks,Right,208.28,104.42,25,80,2358,1066,0.45208,13.325
Tim Thomas,11825000,2004,TOT,Right,208.28,104.42,26,66,2089,970,0.46434,14.69697
Tim Thomas,11825000,2004,Milwaukee Bucks,Right,208.28,104.42,26,42,1343,592,0.4408,14.09524
Tim Thomas,11825000,2004,New York Knicks,Right,208.28,104.42,26,24,746,378,0.5067,15.75
Tim Thomas,12900000,2005,New York Knicks,Right,208.28,104.42,27,71,1940,851,0.43866,11.98592
Tim Thomas,13975000,2006,TOT,Right,208.28,104.42,28,29,666,300,0.45045,10.34483
Tim Thomas,13975000,2006,Chicago Bulls,Right,208.28,104.42,28,3,32,13,0.40625,4.33333
Tim Thomas,13975000,2006,Phoenix Suns,Right,208.28,104.42,28,26,634,287,0.45268,11.03846
Tim Thomas,5215000,2007,Los Angeles Clippers,Right,208.28,104.42,29,76,2054,836,0.40701,11
Tim Thomas,5632200,2008,Los Angeles Clippers,Right,208.28,104.42,30,63,1940,780,0.40206,12.38095
Tim Thomas,6049400,2009,TOT,Right,208.28,104.42,31,64,1247,545,0.43705,8.51562
Tim Thomas,6049400,2009,Los Angeles Clippers,Right,208.28,104.42,31,10,220,95,0.43182,9.5
Tim Thomas,6049400,2009,New York Knicks,Right,208.28,104.42,31,36,773,345,0.44631,9.58333
Tim Thomas,6049400,2009,Chicago Bulls,Right,208.28,104.42,31,18,254,105,0.41339,5.83333
Tim Thomas,6466600,2010,Dallas Mavericks,Right,208.28,104.42,32,18,285,135,0.47368,7.5
Tim Young,301875,2000,Golden State Warriors,Right,213.36,99.88,23,25,137,54,0.39416,2.16
Timofey Mozgov,3567096,2011,TOT,Right,215.9,113.5,24,45,524,163,0.31107,3.62222
Timofey Mozgov,3567096,2011,New York Knicks,Right,215.9,113.5,24,34,458,135,0.29476,3.97059
Timofey Mozgov,3567096,2011,Denver Nuggets,Right,215.9,113.5,24,11,66,28,0.42424,2.54545
Timofey Mozgov,3343896,2012,Denver Nuggets,Right,215.9,113.5,25,44,687,239,0.34789,5.43182
Timofey Mozgov,3140429,2013,Denver Nuggets,Right,215.9,113.5,26,41,366,108,0.29508,2.63415
Timofey Mozgov,4400000,2014,Denver Nuggets,Right,215.9,113.5,27,82,1770,770,0.43503,9.39024
Timofey Mozgov,4650000,2015,TOT,Right,215.9,113.5,28,81,2045,785,0.38386,9.69136
Timofey Mozgov,4650000,2015,Denver Nuggets,Right,215.9,113.5,28,35,897,299,0.33333,8.54286
Timofey Mozgov,4650000,2015,Cleveland Cavaliers,Right,215.9,113.5,28,46,1148,486,0.42334,10.56522
Timofey Mozgov,4950000,2016,Cleveland Cavaliers,Right,215.9,113.5,29,76,1326,475,0.35822,6.25
Tito Maddox,349458,2003,Houston Rockets,Right,193.04,86.26,21,9,35,11,0.31429,1.22222
Tobias Harris,1418160,2012,Milwaukee Bucks,Right,203.2,102.604,19,42,479,208,0.43424,4.95238
Tobias Harris,1524480,2013,TOT,Right,203.2,102.604,20,55,1299,603,0.4642,10.96364
Tobias Harris,1524480,2013,Milwaukee Bucks,Right,203.2,102.604,20,28,325,136,0.41846,4.85714
Tobias Harris,1524480,2013,Orlando Magic,Right,203.2,102.604,20,27,974,467,0.47947,17.2963
Tobias Harris,1545840,2014,Orlando Magic,Right,203.2,102.604,21,61,1850,893,0.4827,14.63934
Tobias Harris,2380594,2015,Orlando Magic,Right,203.2,102.604,22,68,2369,1164,0.49135,17.11765
Tobias Harris,16000000,2016,TOT,Right,203.2,102.604,23,76,2513,1116,0.44409,14.68421
Tobias Harris,16000000,2016,Orlando Magic,Right,203.2,102.604,23,49,1610,669,0.41553,13.65306
Tobias Harris,16000000,2016,Detroit Pistons,Right,203.2,102.604,23,27,903,447,0.49502,16.55556
Toby Bailey,535000,2000,Phoenix Suns,Right,198.12,96.702,24,46,449,163,0.36303,3.54348
Todd Day,510000,2000,Phoenix Suns,Right,198.12,85.352,30,58,941,396,0.42083,6.82759
Todd Day,736000,2001,Minnesota Timberwolves,Right,198.12,85.352,31,31,345,132,0.38261,4.25806
Todd Fuller,485000,2000,Charlotte Hornets,Left,210.82,115.77,25,41,399,134,0.33584,3.26829
Todd Fuller,611000,2001,Miami Heat,Left,210.82,115.77,26,10,77,28,0.36364,2.8
Todd MacCulloch,301875,2000,Philadelphia 76ers,Right,213.36,127.12,24,56,528,206,0.39015,3.67857
Todd MacCulloch,423500,2001,Philadelphia 76ers,Right,213.36,127.12,25,63,597,260,0.43551,4.12698
Todd MacCulloch,4538000,2002,Brooklyn Nets,Right,213.36,127.12,26,62,1502,604,0.40213,9.74194
Todd MacCulloch,4991800,2003,Philadelphia 76ers,Right,213.36,127.12,27,42,812,299,0.36823,7.11905
Tom Gugliotta,8558535,2000,Phoenix Suns,Right,208.28,108.96,30,54,1767,738,0.41766,13.66667
Tom Gugliotta,9360000,2001,Phoenix Suns,Right,208.28,108.96,31,57,1159,362,0.31234,6.35088
Tom Gugliotta,10114000,2002,Phoenix Suns,Right,208.28,108.96,32,44,1129,285,0.25244,6.47727
Tom Gugliotta,10892000,2003,Phoenix Suns,Right,208.28,108.96,33,27,447,129,0.28859,4.77778
Tom Gugliotta,11670000,2004,TOT,Right,208.28,108.96,34,55,819,161,0.19658,2.92727
Tom Gugliotta,11670000,2004,Phoenix Suns,Right,208.28,108.96,34,30,304,68,0.22368,2.26667
Tom Gugliotta,11670000,2004,Utah Jazz,Right,208.28,108.96,34,25,515,93,0.18058,3.72
Tom Gugliotta,2700000,2005,TOT,Right,208.28,108.96,35,47,966,239,0.24741,5.08511
Tom Gugliotta,2700000,2005,Boston Celtics,Right,208.28,108.96,35,20,218,26,0.11927,1.3
Tom Gugliotta,2700000,2005,Atlanta Hawks,Right,208.28,108.96,35,27,748,213,0.28476,7.88889
Tom Hammonds,1800000,2000,Minnesota Timberwolves,Right,205.74,97.61,32,56,372,117,0.31452,2.08929
Tom Hammonds,1130000,2001,Minnesota Timberwolves,Right,205.74,97.61,33,7,30,7,0.23333,1
Toney Douglas,996240,2010,New York Knicks,Right,187.96,86.26,23,56,1087,481,0.4425,8.58929
Toney Douglas,1071000,2011,New York Knicks,Right,187.96,86.26,24,81,1971,856,0.4343,10.5679
Toney Douglas,1145640,2012,New York Knicks,Right,187.96,86.26,25,38,656,237,0.36128,6.23684
Toney Douglas,2067880,2013,TOT,Right,187.96,86.26,26,71,1289,534,0.41427,7.52113
Toney Douglas,2067880,2013,Houston Rockets,Right,187.96,86.26,26,49,913,399,0.43702,8.14286
Toney Douglas,2067880,2013,Sacramento Kings,Right,187.96,86.26,26,22,376,135,0.35904,6.13636
Toney Douglas,1600000,2014,TOT,Right,187.96,86.26,27,51,675,202,0.29926,3.96078
Toney Douglas,1600000,2014,Golden State Warriors,Right,187.96,86.26,27,24,265,88,0.33208,3.66667
Toney Douglas,1600000,2014,Miami Heat,Right,187.96,86.26,27,27,410,114,0.27805,4.22222
Toney Douglas,268974,2015,New Orleans Pelicans,Right,187.96,86.26,28,12,177,51,0.28814,4.25
Toney Douglas,1164858,2016,New Orleans Pelicans,Right,187.96,86.26,29,61,1262,531,0.42076,8.70492
Tony Allen,901920,2005,Boston Celtics,Right,193.04,96.702,23,77,1262,492,0.38986,6.38961
Tony Allen,969696,2006,Boston Celtics,Right,193.04,96.702,24,51,978,369,0.3773,7.23529
Tony Allen,1037280,2007,Boston Celtics,Right,193.04,96.702,25,33,805,379,0.47081,11.48485
Tony Allen,1868141,2008,Boston Celtics,Right,193.04,96.702,26,75,1373,494,0.3598,6.58667
Tony Allen,2500000,2009,Boston Celtics,Right,193.04,96.702,27,46,887,359,0.40474,7.80435
Tony Allen,2500000,2010,Boston Celtics,Right,193.04,96.702,28,54,889,330,0.3712,6.11111
Tony Allen,3000000,2011,Memphis Grizzlies,Right,193.04,96.702,29,72,1494,643,0.43039,8.93056
Tony Allen,3150000,2012,Memphis Grizzlies,Right,193.04,96.702,30,58,1525,568,0.37246,9.7931
Tony Allen,3300000,2013,Memphis Grizzlies,Right,193.04,96.702,31,79,2109,705,0.33428,8.92405
Tony Allen,4494382,2014,Memphis Grizzlies,Right,193.04,96.702,32,55,1278,495,0.38732,9
Tony Allen,4831461,2015,Memphis Grizzlies,Right,193.04,96.702,33,63,1648,539,0.32706,8.55556
Tony Allen,5168539,2016,Memphis Grizzlies,Right,193.04,96.702,34,64,1620,535,0.33025,8.35938
Tony Battie,2530920,2000,Boston Celtics,Right,210.82,104.42,23,82,1505,541,0.35947,6.59756
Tony Battie,3200000,2001,Boston Celtics,Right,210.82,104.42,24,40,845,260,0.30769,6.5
Tony Battie,3600000,2002,Boston Celtics,Right,210.82,104.42,25,74,1819,510,0.28037,6.89189
Tony Battie,4000000,2003,Boston Celtics,Right,210.82,104.42,26,67,1683,487,0.28936,7.26866
Tony Battie,4400000,2004,TOT,Right,210.82,104.42,27,73,1478,408,0.27605,5.58904
Tony Battie,4400000,2004,Boston Celtics,Right,210.82,104.42,27,23,501,136,0.27146,5.91304
Tony Battie,4400000,2004,Cleveland Cavaliers,Right,210.82,104.42,27,50,977,272,0.2784,5.44
Tony Battie,4800000,2005,Orlando Magic,Right,210.82,104.42,28,81,1894,394,0.20803,4.8642
Tony Battie,5200000,2006,Orlando Magic,Right,210.82,104.42,29,82,2215,649,0.293,7.91463
Tony Battie,5746000,2007,Orlando Magic,Right,210.82,104.42,30,66,1575,404,0.25651,6.12121
Tony Battie,5746000,2009,Orlando Magic,Right,210.82,104.42,32,77,1202,372,0.30948,4.83117
Tony Battie,6292000,2010,Brooklyn Nets,Right,210.82,104.42,33,15,134,36,0.26866,2.4
Tony Battie,1352181,2011,Philadelphia 76ers,Right,210.82,104.42,34,38,377,100,0.26525,2.63158
Tony Battie,1352181,2012,Philadelphia 76ers,Right,210.82,104.42,35,27,295,42,0.14237,1.55556
Tony Bobbitt,305403,2005,Los Angeles Lakers,Right,193.04,86.26,25,2,12,5,0.41667,2.5
Tony Delk,485000,2000,Sacramento Kings,Right,185.42,85.806,26,46,682,296,0.43402,6.43478
Tony Delk,2250000,2001,Phoenix Suns,Right,185.42,85.806,27,82,2288,1005,0.43925,12.2561
Tony Delk,2475000,2002,TOT,Right,185.42,85.806,28,63,1447,597,0.41258,9.47619
Tony Delk,2475000,2002,Phoenix Suns,Right,185.42,85.806,28,41,877,435,0.49601,10.60976
Tony Delk,2475000,2002,Boston Celtics,Right,185.42,85.806,28,22,570,162,0.28421,7.36364
Tony Delk,2700000,2003,Boston Celtics,Right,185.42,85.806,29,67,1873,654,0.34917,9.76119
Tony Delk,2925000,2004,Dallas Mavericks,Right,185.42,85.806,30,33,509,197,0.38703,5.9697
Tony Delk,2700000,2005,Atlanta Hawks,Right,185.42,85.806,31,56,1340,667,0.49776,11.91071
Tony Delk,3375000,2006,TOT,Right,185.42,85.806,32,24,385,182,0.47273,7.58333
Tony Delk,3375000,2006,Atlanta Hawks,Right,185.42,85.806,32,1,7,2,0.28571,2
Tony Delk,3375000,2006,Detroit Pistons,Right,185.42,85.806,32,23,378,180,0.47619,7.82609
Tony Farmer,510000,2000,Golden State Warriors,Right,205.74,110.776,30,74,1199,465,0.38782,6.28378
Tony Massenburg,1150000,2000,Houston Rockets,Right,205.74,99.88,32,10,109,46,0.42202,4.6
Tony Massenburg,1360000,2001,Memphis Grizzlies,Right,205.74,99.88,33,52,823,233,0.28311,4.48077
Tony Massenburg,1650000,2002,Memphis Grizzlies,Right,205.74,99.88,34,73,1247,403,0.32318,5.52055
Tony Massenburg,1800000,2003,Utah Jazz,Right,205.74,99.88,35,58,792,273,0.3447,4.7069
Tony Massenburg,1070000,2004,Sacramento Kings,Right,205.74,99.88,36,59,789,251,0.31812,4.25424
Tony Massenburg,1100000,2005,San Antonio Spurs,Right,205.74,99.88,37,61,699,196,0.2804,3.21311
Tony Parker,744480,2002,San Antonio Spurs,Right,187.96,81.72,19,77,2267,705,0.31098,9.15584
Tony Parker,800400,2003,San Antonio Spurs,Right,187.96,81.72,20,82,2774,1269,0.45746,15.47561
Tony Parker,856200,2004,San Antonio Spurs,Right,187.96,81.72,21,75,2577,1099,0.42646,14.65333
Tony Parker,1545441,2005,San Antonio Spurs,Right,187.96,81.72,22,80,2735,1331,0.48665,16.6375
Tony Parker,8400000,2006,San Antonio Spurs,Right,187.96,81.72,23,80,2715,1510,0.55617,18.875
Tony Parker,9450000,2007,San Antonio Spurs,Right,187.96,81.72,24,77,2499,1429,0.57183,18.55844
Tony Parker,10500000,2008,San Antonio Spurs,Right,187.96,81.72,25,69,2312,1295,0.56012,18.76812
Tony Parker,11550000,2009,San Antonio Spurs,Right,187.96,81.72,26,72,2456,1581,0.64373,21.95833
Tony Parker,12600000,2010,San Antonio Spurs,Right,187.96,81.72,27,56,1728,894,0.51736,15.96429
Tony Parker,13500000,2011,San Antonio Spurs,Right,187.96,81.72,28,78,2528,1368,0.54114,17.53846
