Player,Season,Team,Salary,PPG,Height,Weight,PPM
Daequan Cook,2013,Houston Rockets,3090042,3.4375,196,93,0.33333
Daequan Cook,2013,Chicago Bulls,3090042,2.48485,196,93,0.2971
Dahntay Jones,2004,Memphis Grizzlies,1063680,1.8,198,95,0.23377
Dahntay Jones,2005,Memphis Grizzlies,1143360,4.48077,198,95,0.35901
Dahntay Jones,2006,Memphis Grizzlies,1223160,3.95775,198,95,0.29059
Dahntay Jones,2007,Memphis Grizzlies,1886113,7.47436,198,95,0.34889
Dahntay Jones,2008,Sacramento Kings,753767,3.24,198,95,0.3932
Dahntay Jones,2009,Denver Nuggets,926678,5.43038,198,95,0.30084
Dahntay Jones,2010,Indiana Pacers,2500000,10.21053,198,95,0.41015
Dahntay Jones,2011,Indiana Pacers,2500000,6.28889,198,95,0.48048
Dahntay Jones,2012,Indiana Pacers,2700000,5.32308,198,95,0.3289
Dahntay Jones,2013,TOT,2900000,3.35897,198,95,0.25787
Dahntay Jones,2013,Dallas Mavericks,2900000,3.48,198,95,0.27402
Dahntay Jones,2013,Atlanta Hawks,2900000,3.14286,198,95,0.23097
Dahntay Jones,2015,Los Angeles Clippers,387632,0.63636,198,95,0.17073
Dahntay Jones,2016,Cleveland Cavaliers,8819,13,198,95,0.30952
DaJuan Summers,2010,Detroit Pistons,457588,3.04545,203,109,0.33086
DaJuan Summers,2011,Detroit Pistons,762195,3.36364,203,109,0.37186
DaJuan Summers,2012,New Orleans Pelicans,303137,4.53333,203,109,0.32536
Dajuan Wagner,2003,Cleveland Cavaliers,2298840,13.38298,188,91,0.45415
Dajuan Wagner,2004,Cleveland Cavaliers,2471280,6.52273,188,91,0.40537
Dajuan Wagner,2005,Cleveland Cavaliers,2643600,4,188,91,0.43137
Dajuan Wagner,2007,Golden State Warriors,771331,4,188,91,0.57143
Dale Davis,2000,Indiana Pacers,4490000,10.04054,211,104,0.34932
Dale Davis,2001,Portland Trail Blazers,6000000,7.16049,211,104,0.26827
Dale Davis,2002,Portland Trail Blazers,7010000,9.51282,211,104,0.30323
Dale Davis,2003,Portland Trail Blazers,8055000,7.42308,211,104,0.25372
Dale Davis,2004,Portland Trail Blazers,9061875,4.35526,211,104,0.19679
Dale Davis,2005,TOT,10068750,4.65574,211,104,0.21729
Dale Davis,2005,Golden State Warriors,10068750,3.11111,211,104,0.19411
Dale Davis,2005,Indiana Pacers,10068750,6.88,211,104,0.23562
Dale Davis,2006,Detroit Pistons,3500000,0.92857,211,104,0.14607
Dale Davis,2007,Detroit Pistons,3500000,1.80435,211,104,0.17888
Dale Ellis,2000,TOT,2095250,4.2381,201,93,0.3156
Dale Ellis,2000,Milwaukee Bucks,2095250,6.83333,201,93,0.37963
Dale Ellis,2000,Charlotte Hornets,2095250,2.29167,201,93,0.22917
Damian Lillard,2013,Portland Trail Blazers,3065040,19.04878,191,89,0.49321
Damian Lillard,2014,Portland Trail Blazers,3202920,20.67073,191,89,0.57712
Damian Lillard,2015,Portland Trail Blazers,3340920,20.97561,191,89,0.58803
Damian Lillard,2016,Portland Trail Blazers,4236287,25.05333,191,89,0.70217
Damien Inglis,2016,Milwaukee Bucks,855000,1.8,203,112,0.23077
Damien Wilkins,2005,Oklahoma City Thunder,385277,6.31034,198,102,0.35192
Damien Wilkins,2006,Oklahoma City Thunder,2500000,6.53659,198,102,0.35148
Damien Wilkins,2007,Oklahoma City Thunder,2700000,8.82927,198,102,0.35542
Damien Wilkins,2008,Oklahoma City Thunder,2900000,9.18421,198,102,0.37873
Damien Wilkins,2009,Oklahoma City Thunder,3100000,5.31707,198,102,0.34277
Damien Wilkins,2010,Minnesota Timberwolves,3300000,5.6375,198,102,0.28454
Damien Wilkins,2011,Atlanta Hawks,748656,3.46154,198,102,0.26627
Damien Wilkins,2012,Detroit Pistons,1146337,3.21667,198,102,0.20933
Damien Wilkins,2013,Philadelphia 76ers,1223166,6.36066,198,102,0.35434
Damion James,2011,Brooklyn Nets,1156320,4.4,201,102,0.27295
Damion James,2012,Brooklyn Nets,1243080,4.85714,201,102,0.2
Damion James,2013,BRK,50258,0,201,102,0
Damir Markota,2007,Milwaukee Bucks,412718,1.7,208,102,0.3
Damon Jones,2000,TOT,106441,4.23636,191,84,0.38072
Damon Jones,2000,Golden State Warriors,106441,5.23077,191,84,0.34694
Damon Jones,2000,Dallas Mavericks,106441,3.92857,191,84,0.39663
Damon Jones,2001,VAN,710000,6.49296,191,84,0.3258
Damon Jones,2002,Detroit Pistons,565850,5.07463,191,84,0.31394
Damon Jones,2003,Sacramento Kings,637435,4.57143,191,84,0.31594
Damon Jones,2004,Milwaukee Bucks,751179,6.9878,191,84,0.28423
Damon Jones,2005,Miami Heat,2503000,11.64634,191,84,0.37073
Damon Jones,2006,Cleveland Cavaliers,3590000,6.73171,191,84,0.26424
Damon Jones,2007,Cleveland Cavaliers,3884678,6.55,191,84,0.33504
Damon Jones,2008,Cleveland Cavaliers,4172432,6.52239,191,84,0.3271
Damon Jones,2009,Milwaukee Bucks,4460186,1.83333,191,84,0.30556
Damon Stoudamire,2000,Portland Trail Blazers,10125000,12.48718,178,78,0.41062
Damon Stoudamire,2001,Portland Trail Blazers,11250000,13,178,78,0.40151
Damon Stoudamire,2002,Portland Trail Blazers,12375000,13.54667,178,78,0.36338
Damon Stoudamire,2003,Portland Trail Blazers,12375000,6.9322,178,78,0.31103
Damon Stoudamire,2004,Portland Trail Blazers,12375000,13.40244,178,78,0.35247
Damon Stoudamire,2005,Portland Trail Blazers,12500000,15.76543,178,78,0.46235
Damon Stoudamire,2006,Memphis Grizzlies,3750000,11.74074,178,78,0.36775
Damon Stoudamire,2007,Memphis Grizzlies,4050000,7.53226,178,78,0.31113
Damon Stoudamire,2008,TOT,4350000,5.28333,178,78,0.30569
Damon Stoudamire,2008,Memphis Grizzlies,4350000,7.27586,178,78,0.33814
Damon Stoudamire,2008,San Antonio Spurs,4350000,3.41935,178,78,0.25666
Damone Brown,2002,Philadelphia 76ers,332817,1.35294,206,91,0.34328
Damone Brown,2004,Brooklyn Nets,202508,1,206,91,0.17647
Dan Dickau,2003,Atlanta Hawks,776880,3.66,183,86,0.35534
Dan Dickau,2004,TOT,835200,2.2093,183,86,0.32313
Dan Dickau,2004,Atlanta Hawks,835200,2.13043,183,86,0.34266
Dan Dickau,2004,Portland Trail Blazers,835200,2.3,183,86,0.30464
Dan Dickau,2005,TOT,893400,12.49296,183,86,0.4244
Dan Dickau,2005,Dallas Mavericks,893400,1.25,183,86,0.3125
Dan Dickau,2005,New Orleans Pelicans,893400,13.16418,183,86,0.42527
Dan Dickau,2006,Boston Celtics,2250000,3.26316,183,86,0.26496
Dan Dickau,2007,Portland Trail Blazers,2753218,3.32,183,86,0.37387
Dan Dickau,2008,Los Angeles Clippers,2990028,5.25373,183,86,0.33846
Dan Gadzuric,2003,Milwaukee Bucks,349458,3.44898,211,109,0.22237
Dan Gadzuric,2004,Milwaukee Bucks,563679,5.65333,211,109,0.33651
Dan Gadzuric,2005,Milwaukee Bucks,695046,7.32099,211,109,0.33259
Dan Gadzuric,2006,Milwaukee Bucks,4750000,5.17568,211,109,0.43277
Dan Gadzuric,2007,Milwaukee Bucks,5252065,4.77778,211,109,0.30714
Dan Gadzuric,2008,Milwaukee Bucks,5751130,3.15686,211,109,0.3015
Dan Gadzuric,2009,Milwaukee Bucks,6250195,4.04478,211,109,0.28799
Dan Gadzuric,2010,Milwaukee Bucks,6749260,2.75,211,109,0.28025
Dan Gadzuric,2011,TOT,7248325,2.80952,211,109,0.25486
Dan Gadzuric,2011,Golden State Warriors,7248325,2.82143,211,109,0.26599
Dan Gadzuric,2011,Brooklyn Nets,7248325,2.78571,211,109,0.23494
Dan Langhi,2001,Houston Rockets,316969,2.72727,211,100,0.37344
Dan Langhi,2002,Houston Rockets,465850,3.14706,211,100,0.24654
Dan Langhi,2003,Phoenix Suns,587435,3.05,211,100,0.33826
Dan Langhi,2004,TOT,530943,2.16667,211,100,0.35135
Dan Langhi,2004,Golden State Warriors,530943,1.5,211,100,0.35294
Dan Langhi,2004,Milwaukee Bucks,530943,3.5,211,100,0.35
Dan Majerle,2000,Miami Heat,3600000,7.33333,198,98,0.21924
Dan Majerle,2001,Miami Heat,4050000,5.03774,198,98,0.20444
Dan Majerle,2002,Phoenix Suns,1000000,4.61538,198,98,0.25424
Dana Barros,2000,Boston Celtics,3500000,7.18056,180,74,0.45391
Dana Barros,2001,Detroit Pistons,3700000,7.96667,180,74,0.443
Dana Barros,2002,Detroit Pistons,1600000,6.65517,180,74,0.33162
Daniel Ewing,2006,Los Angeles Clippers,450000,3.81818,191,84,0.25953
Daniel Ewing,2007,Los Angeles Clippers,664209,2.93443,191,84,0.2514
Daniel Gibson,2007,Cleveland Cavaliers,412718,4.6,188,86,0.27935
Daniel Gibson,2008,Cleveland Cavaliers,687456,10.43103,188,86,0.34278
Daniel Gibson,2009,Cleveland Cavaliers,3700000,7.81333,188,86,0.32646
Daniel Gibson,2010,Cleveland Cavaliers,4088500,6.33929,188,86,0.3324
Daniel Gibson,2011,Cleveland Cavaliers,4015334,11.64179,188,86,0.41823
Daniel Gibson,2012,Cleveland Cavaliers,4403834,7.51429,188,86,0.28712
Daniel Gibson,2013,Cleveland Cavaliers,4792332,5.43478,188,86,0.27203
Daniel Orton,2012,Orlando Magic,1105560,2.8125,208,116,0.24064
Daniel Orton,2013,Oklahoma City Thunder,757712,2.53846,208,116,0.31731
Daniel Santiago,2001,Phoenix Suns,316969,3.14815,216,116,0.2926
Daniel Santiago,2002,Phoenix Suns,465850,2.66667,216,116,0.33333
Daniel Santiago,2004,Milwaukee Bucks,1200000,4.01852,216,116,0.3065
Daniel Santiago,2005,Milwaukee Bucks,1320000,2,216,116,0.20952
Danilo Gallinari,2009,New York Knicks,2873520,6.07143,208,102,0.41262
Danilo Gallinari,2010,New York Knicks,3089040,15.07407,208,102,0.44448
Danilo Gallinari,2011,TOT,3304560,15.64516,208,102,0.46103
Danilo Gallinari,2011,New York Knicks,3304560,15.91667,208,102,0.45721
Danilo Gallinari,2011,Denver Nuggets,3304560,14.71429,208,102,0.47575
Danilo Gallinari,2012,Denver Nuggets,4190182,14.60465,208,102,0.46484
Danilo Gallinari,2013,Denver Nuggets,9439000,16.1831,208,102,0.49762
Danilo Gallinari,2015,Denver Nuggets,10854850,12.44068,208,102,0.51473
Danilo Gallinari,2016,Denver Nuggets,14000000,19.54717,208,102,0.56335
Danny Ferry,2000,Cleveland Cavaliers,4000000,7.34921,208,104,0.34917
Danny Ferry,2001,San Antonio Spurs,1200000,5.6,208,104,0.2654
Danny Ferry,2002,San Antonio Spurs,1000000,4.58,208,104,0.28661
Danny Ferry,2003,San Antonio Spurs,4546000,1.85938,208,104,0.198
Danny Fortson,2000,Boston Celtics,1678800,7.61818,201,118,0.48949
Danny Fortson,2001,Golden State Warriors,3950000,16.66667,201,118,0.49261
Danny Fortson,2002,Golden State Warriors,4649534,11.22078,201,118,0.38989
Danny Fortson,2003,Golden State Warriors,5039068,3.47059,201,118,0.26457
Danny Fortson,2004,Dallas Mavericks,5428602,3.875,201,118,0.3472
Danny Fortson,2005,Oklahoma City Thunder,5818136,7.46774,201,118,0.44222
Danny Fortson,2006,Oklahoma City Thunder,6207670,3.78261,201,118,0.31522
Danny Fortson,2007,Oklahoma City Thunder,6596990,2.85714,201,118,0.25316
Danny Granger,2006,Indiana Pacers,1318920,7.52564,206,101,0.33258
Danny Granger,2007,Indiana Pacers,1417800,13.92683,206,101,0.41005
Danny Granger,2008,Indiana Pacers,1516800,19.5875,206,101,0.54485
Danny Granger,2009,Indiana Pacers,2329805,25.79104,206,101,0.71287
Danny Granger,2010,Indiana Pacers,9930500,24.14516,206,101,0.65716
Danny Granger,2011,Indiana Pacers,10973202,20.53165,206,101,0.58704
Danny Granger,2012,Indiana Pacers,12015904,18.69355,206,101,0.56208
Danny Granger,2013,Indiana Pacers,13058606,5.4,206,101,0.36486
Danny Granger,2014,TOT,14021788,8.2439,206,101,0.39906
Danny Granger,2014,Indiana Pacers,14021788,8.34483,206,101,0.3706
Danny Granger,2014,Los Angeles Clippers,14021788,8,206,101,0.49485
Danny Granger,2015,Miami Heat,2077000,6.26667,206,101,0.30669
Danny Green,2010,Cleveland Cavaliers,457588,2,198,95,0.34783
Danny Green,2011,San Antonio Spurs,94154,5.125,198,95,0.44565
Danny Green,2012,San Antonio Spurs,854389,9.13636,198,95,0.39619
Danny Green,2013,San Antonio Spurs,3500000,10.475,198,95,0.38074
Danny Green,2014,San Antonio Spurs,3762500,9.08824,198,95,0.37432
Danny Green,2015,San Antonio Spurs,4025000,11.67901,198,95,0.40917
Danny Green,2016,San Antonio Spurs,10000000,7.24051,198,95,0.2774
Danny Manning,2000,Milwaukee Bucks,6833333,4.625,208,104,0.27362
Danny Manning,2001,Utah Jazz,6830000,7.35366,208,104,0.46207
Danny Manning,2002,Dallas Mavericks,1500000,4.02439,208,104,0.29891
Danny Manning,2003,Detroit Pistons,900000,2.61538,208,104,0.38202
Dante Cunningham,2010,Portland Trail Blazers,457588,3.85714,203,104,0.34371
Dante Cunningham,2011,TOT,762195,6.17949,203,104,0.29444
Dante Cunningham,2011,Portland Trail Blazers,762195,5.07143,203,104,0.25632
Dante Cunningham,2011,Charlotte Hornets,762195,9,203,104,0.37429
Dante Cunningham,2012,Memphis Grizzlies,2000000,5.20312,203,104,0.29626
Dante Cunningham,2013,Minnesota Timberwolves,2090000,8.6875,203,104,0.34577
Dante Cunningham,2014,Minnesota Timberwolves,2180000,6.2963,203,104,0.31193
Dante Cunningham,2015,New Orleans Pelicans,831942,5.15152,203,104,0.20581
Dante Cunningham,2016,New Orleans Pelicans,3000000,6.05,203,104,0.24556
Dante Exum,2015,Utah Jazz,3615000,4.79268,198,86,0.21629
Darington Hobson,2012,Milwaukee Bucks,245884,0.8,201,95,0.10256
Darius Johnson-Odom,2013,Los Angeles Lakers,192228,0,188,98,0
Darius Miles,2001,Los Angeles Clippers,2841720,9.39506,206,95,0.35677
Darius Miles,2002,Los Angeles Clippers,3054840,9.5,206,95,0.3498
Darius Miles,2003,Cleveland Cavaliers,3267960,9.22388,206,95,0.30777
Darius Miles,2004,TOT,4130701,10.89873,206,95,0.41414
Darius Miles,2004,Cleveland Cavaliers,4130701,8.91892,206,95,0.37162
Darius Miles,2004,Portland Trail Blazers,4130701,12.64286,206,95,0.44584
Darius Miles,2005,Portland Trail Blazers,6750000,12.84127,206,95,0.47616
Darius Miles,2006,Portland Trail Blazers,7250000,13.975,206,95,0.43468
Darius Miles,2009,Memphis Grizzlies,9000000,3.52941,206,95,0.40268
Darius Miller,2013,New Orleans Pelicans,473604,2.26923,203,107,0.17003
Darius Miller,2014,New Orleans Pelicans,788872,4.44444,203,107,0.27663
Darius Miller,2015,New Orleans Pelicans,400000,0.4,203,107,0.04651
Darius Morris,2012,Los Angeles Lakers,473604,2.42105,193,86,0.27219
Darius Morris,2013,Los Angeles Lakers,962195,4.04167,193,86,0.28404
Darius Morris,2014,TOT,1046269,3.96296,193,86,0.34185
Darius Morris,2014,Philadelphia 76ers,1046269,6.91667,193,86,0.43005
Darius Morris,2014,Los Angeles Clippers,1046269,0.9,193,86,0.16667
Darius Morris,2014,Memphis Grizzlies,1046269,3,193,86,0.22727
Darius Morris,2015,BRK,702756,2.18421,193,86,0.27759
Darius Songaila,2004,Sacramento Kings,366931,4.61644,206,113,0.34529
Darius Songaila,2005,Sacramento Kings,1600000,7.50617,206,113,0.36451
Darius Songaila,2006,Chicago Bulls,2200000,9.16129,206,113,0.42739
Darius Songaila,2007,Washington Wizards,3650000,7.62162,206,113,0.40286
Darius Songaila,2008,Washington Wizards,3942000,6.1875,206,113,0.31853
Darius Songaila,2009,Washington Wizards,4235000,7.35065,206,113,0.37212
Darius Songaila,2010,New Orleans Pelicans,4526000,7.24,206,113,0.38511
Darius Songaila,2011,Philadelphia 76ers,4818000,1.6,206,113,0.22535
Darius Washington,2008,San Antonio Spurs,154847,2.94444,188,89,0.36301
Darnell Jackson,2009,Cleveland Cavaliers,450000,1.92157,206,115,0.22791
Darnell Jackson,2010,TOT,736420,0.82143,206,115,0.18699
Darnell Jackson,2010,Cleveland Cavaliers,736420,0.77778,206,115,0.18421
Darnell Jackson,2010,Milwaukee Bucks,736420,2,206,115,0.22222
Darnell Jackson,2011,Sacramento Kings,854389,3.16949,206,115,0.38477
Darrell Armstrong,2000,Orlando Magic,4125000,16.21951,183,77,0.51351
Darrell Armstrong,2001,Orlando Magic,3100000,15.85333,183,77,0.42971
Darrell Armstrong,2002,Orlando Magic,4005000,12.37805,183,77,0.37179
Darrell Armstrong,2003,Orlando Magic,4010000,9.37805,183,77,0.32723
Darrell Armstrong,2004,New Orleans Pelicans,2475000,10.63291,183,77,0.37383
Darrell Armstrong,2005,TOT,2275000,4,183,77,0.26721
Darrell Armstrong,2005,New Orleans Pelicans,2275000,10.14286,183,77,0.34466
Darrell Armstrong,2005,Dallas Mavericks,2275000,2.34615,183,77,0.21181
Darrell Armstrong,2006,Dallas Mavericks,1138500,2.09677,183,77,0.209
Darrell Armstrong,2007,Indiana Pacers,1178348,5.64198,183,77,0.35843
Darrell Armstrong,2008,Brooklyn Nets,1219590,2.46,183,77,0.22404
Darrell Arthur,2009,Memphis Grizzlies,977160,5.55263,206,102,0.28825
Darrell Arthur,2010,Memphis Grizzlies,1050480,4.46875,206,102,0.31291
Darrell Arthur,2011,Memphis Grizzlies,1123680,9.1125,206,102,0.45308
Darrell Arthur,2013,Memphis Grizzlies,3006217,6.13559,206,102,0.3732
Darrell Arthur,2014,Denver Nuggets,3231683,5.89706,206,102,0.34539
Darrell Arthur,2015,Denver Nuggets,3457149,6.58621,206,102,0.38664
Darrell Arthur,2016,Denver Nuggets,2814000,7.52857,206,102,0.34763
Darren Collison,2010,New Orleans Pelicans,1266120,12.44737,183,73,0.44855
Darren Collison,2011,Indiana Pacers,1361040,13.1519,183,73,0.44025
Darren Collison,2012,Indiana Pacers,1455960,10.35,183,73,0.33067
Darren Collison,2013,Dallas Mavericks,2319344,12,183,73,0.40978
Darren Collison,2014,Los Angeles Clippers,1900000,11.3875,183,73,0.44031
Darren Collison,2015,Sacramento Kings,4797664,16.11111,183,73,0.46326
Darren Collison,2016,Sacramento Kings,5013559,13.98649,183,73,0.46643
Darrick Martin,2000,Sacramento Kings,572500,5.66197,180,77,0.45017
Darrick Martin,2001,Sacramento Kings,673500,3.32258,180,77,0.58523
Darrick Martin,2002,Dallas Mavericks,778350,0.33333,180,77,0.04545
Darrick Martin,2006,Toronto Raptors,946646,2.55,180,77,0.30088
Darrick Martin,2007,Toronto Raptors,1178348,3.03226,180,77,0.42727
Darrick Martin,2008,Toronto Raptors,1219590,1.58824,180,77,0.19149
Darryl Watkins,2008,Sacramento Kings,109461,1.33333,211,117,0.16901
Darvin Ham,2000,Milwaukee Bucks,460000,5.05714,201,100,0.22348
Darvin Ham,2001,Milwaukee Bucks,1700000,3.75862,201,100,0.20185
Darvin Ham,2002,Milwaukee Bucks,1760000,4.32857,201,100,0.25083
Darvin Ham,2003,Atlanta Hawks,699935,2.4,201,100,0.19438
Darvin Ham,2004,Detroit Pistons,813679,1.77778,201,100,0.19835
Darvin Ham,2005,Detroit Pistons,932546,0.97872,201,100,0.16727
David Andersen,2010,Houston Rockets,2300000,5.8254,211,111,0.4119
David Andersen,2011,TOT,2500000,3.35,211,111,0.35925
David Andersen,2011,Toronto Raptors,2500000,5.09091,211,111,0.37333
David Andersen,2011,New Orleans Pelicans,2500000,2.68966,211,111,0.34978
David Benoit,2001,Utah Jazz,736000,3.63265,203,100,0.3991
David Harrison,2005,Indiana Pacers,835560,6.13953,213,127,0.34737
David Harrison,2006,Indiana Pacers,898200,5.74627,213,127,0.37234
David Harrison,2007,Indiana Pacers,960840,2.95833,213,127,0.37368
David Harrison,2008,Indiana Pacers,1734316,4.16364,213,127,0.32621
David Lee,2006,New York Knicks,861360,5.14925,206,113,0.30558
David Lee,2007,New York Knicks,926040,10.7069,206,113,0.35875
David Lee,2008,New York Knicks,990600,10.81481,206,113,0.37182
David Lee,2009,New York Knicks,1788033,15.96296,206,113,0.45786
David Lee,2010,New York Knicks,7000000,20.24691,206,113,0.54323
David Lee,2011,Golden State Warriors,10800000,16.47945,206,113,0.45672
David Lee,2012,Golden State Warriors,11610000,20.12281,206,113,0.54078
David Lee,2013,Golden State Warriors,12744000,18.46835,206,113,0.50189
David Lee,2014,Golden State Warriors,13878000,18.21739,206,113,0.54939
David Lee,2015,Golden State Warriors,15012000,7.91837,206,113,0.4292
David Lee,2016,TOT,15493680,7.76364,206,113,0.47287
David Lee,2016,Boston Celtics,15493680,7.13333,206,113,0.45532
David Lee,2016,Dallas Mavericks,15493680,8.52,206,113,0.49192
David Noel,2007,Milwaukee Bucks,412718,2.70588,198,104,0.23232
David Robinson,2000,San Antonio Spurs,11592683,17.8375,216,107,0.55808
David Robinson,2001,San Antonio Spurs,14700000,14.3875,216,107,0.48545
David Robinson,2002,San Antonio Spurs,9500000,12.19231,216,107,0.41294
David Robinson,2003,San Antonio Spurs,10500000,8.53125,216,107,0.32578
David Stockton,2015,Sacramento Kings,29843,2.66667,180,75,0.24242
David Wear,2015,Sacramento Kings,29843,0,208,104,0
David Wesley,2000,Charlotte Hornets,2520000,13.60976,183,86,0.40435
David Wesley,2001,Charlotte Hornets,2880000,17.2439,183,86,0.45525
David Wesley,2002,Charlotte Hornets,3240000,14.19403,183,86,0.38239
David Wesley,2003,New Orleans Pelicans,3600000,16.67123,183,86,0.44908
David Wesley,2004,New Orleans Pelicans,3960000,13.95082,183,86,0.42529
David Wesley,2005,TOT,4455000,11.85,183,86,0.34174
David Wesley,2005,New Orleans Pelicans,4455000,13.88462,183,86,0.38651
David Wesley,2005,Houston Rockets,4455000,10.87037,183,86,0.31902
David Wesley,2006,Houston Rockets,5070000,9.88732,183,86,0.29595
David Wesley,2007,Cleveland Cavaliers,1750000,2.08571,183,86,0.20739
David West,2004,New Orleans Pelicans,1160160,3.84507,206,109,0.29355
David West,2005,New Orleans Pelicans,1247160,6.2,206,109,0.33696
David West,2006,NOK,1334160,17.05405,206,109,0.4996
David West,2007,NOK,2051938,18.25,206,109,0.49947
David West,2008,New Orleans Pelicans,10650000,20.57895,206,109,0.54495
David West,2009,New Orleans Pelicans,9862500,20.96053,206,109,0.53421
David West,2010,New Orleans Pelicans,9075000,19.02469,206,109,0.52255
David West,2011,New Orleans Pelicans,8287500,18.88571,206,109,0.53937
David West,2012,Indiana Pacers,10000000,12.75758,206,109,0.4374
David West,2013,Indiana Pacers,10000000,17.12329,206,109,0.51335
David West,2014,Indiana Pacers,12000000,13.975,206,109,0.45227
David West,2015,Indiana Pacers,12000000,11.65152,206,109,0.4058
David West,2016,San Antonio Spurs,1499000,7.10256,206,109,0.39459
David Wingate,2000,New York Knicks,510000,0.28571,196,84,0.0625
David Wingate,2001,Oklahoma City Thunder,1000000,6,196,84,0.66667
Dean Garrett,2000,Minnesota Timberwolves,2520000,2.03571,208,102,0.18874
Dean Garrett,2001,Minnesota Timberwolves,2880000,2.52857,208,102,0.213
Dean Garrett,2002,TOT,3240000,1.05882,208,102,0.19672
Dean Garrett,2002,Minnesota Timberwolves,3240000,0.96552,208,102,0.18421
Dean Garrett,2002,Golden State Warriors,3240000,1.6,208,102,0.25806
